Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,Client 56 Accuracy,Client 57 Accuracy,Client 58 Accuracy,Client 59 Accuracy,Client 60 Accuracy,Client 61 Accuracy,Client 62 Accuracy,Client 63 Accuracy,Client 64 Accuracy,Client 65 Accuracy,Client 66 Accuracy,Client 67 Accuracy,Client 68 Accuracy,Client 69 Accuracy,Client 70 Accuracy,Client 71 Accuracy,Client 72 Accuracy,Client 73 Accuracy,Client 74 Accuracy,Client 75 Accuracy,Client 76 Accuracy,Client 77 Accuracy,Client 78 Accuracy,Client 79 Accuracy,Client 80 Accuracy,Client 81 Accuracy,Client 82 Accuracy,Client 83 Accuracy,Client 84 Accuracy,Client 85 Accuracy,Client 86 Accuracy,Client 87 Accuracy,Client 88 Accuracy,Client 89 Accuracy,Client 90 Accuracy,Trial,Max Iter
0.9183975307054209,0.9176901806957752,0.9173365056909524,0.9105202237798212,0.9172722011446209,0.9182046170664266,0.9142177351938782,0.9164040897691467,0.9161790238569867,0.9183010738859237,0.917368657964118,0.9156645874863353,0.9173365056909524,0.9168542215934666,0.9174008102372838,0.9180760079737638,0.9174651147836153,0.915921805671661,0.9147643238376953,0.9150858465693524,0.920390971641695,0.9175294193299466,0.9145071056523696,0.916822069320301,0.9171435920519581,0.9166613079544724,0.9177544852421066,0.9175294193299466,0.9169185261397981,0.9158575011253296,0.9167256125008038,0.917368657964118,0.9172078965982895,0.9169185261397981,0.9175294193299466,0.9196836216320494,0.9175294193299466,0.916597003408141,0.915246607935181,0.9179152466079352,0.9179795511542667,0.9174008102372838,0.9175615716031124,0.9162111761301523,0.9169506784129638,0.9157610443058324,0.9174972670567809,0.9199729920905408,0.9177866375152723,0.9156324352131696,0.9158896533984953,0.9175615716031124,0.9155038261205067,0.9156324352131696,0.9166291556813067,0.9160825670374896,0.9184939875249181,0.9183653784322552,0.9177223329689409,0.9172722011446209,0.918268921612758,0.9173043534177866,0.9165648511349752,0.9187512057102437,0.9178830943347694,0.9160825670374896,0.9157610443058324,0.9153430647546782,0.9169506784129638,0.915921805671661,0.9160182624911581,0.9179473988811009,0.9161147193106552,0.9169828306861295,0.9169828306861295,0.9155359783936724,0.9174329625104495,0.9165326988618095,0.9186547488907466,0.9155038261205067,0.9166291556813067,0.9163397852228152,0.9161147193106552,0.9170792875056266,0.9186547488907466,0.9177866375152723,0.9158575011253296,0.9174329625104495,0.9169828306861295,0.920069448910038,0.9171757443251238,11,100
0.9212269307440036,0.9218056716609865,0.9192977943540608,0.9195871648125522,0.9194264034467237,0.9193620989003922,0.919844382997878,0.9187833579834094,0.9182367693395923,0.9191048807150666,0.9206481898270208,0.9212912352903351,0.9211626261976722,0.920165905729535,0.919844382997878,0.9194907079930551,0.920390971641695,0.9207767989196837,0.9179152466079352,0.9225773262169635,0.9174972670567809,0.9200372966368723,0.9185261397980837,0.9197800784515465,0.919394251173558,0.9178830943347694,0.9191370329882322,0.9183653784322552,0.9204231239148608,0.9170149829592952,0.9220628898463121,0.9204874284611922,0.917818789788438,0.9213233875635007,0.9204231239148608,0.9204874284611922,0.9193620989003922,0.9184296829785866,0.920390971641695,0.9192013375345637,0.9201980580027008,0.9200372966368723,0.9192977943540608,0.9207124943733522,0.9205517330075237,0.9201016011832036,0.919619317085718,0.9209375602855122,0.919619317085718,0.9238634171435921,0.9196514693588836,0.9181724647932609,0.9188798148029066,0.9201337534563694,0.9186547488907466,0.9197800784515465,0.9187833579834094,0.9184939875249181,0.9187833579834094,0.9202623625490323,0.9186869011639123,0.9203588193685294,0.922866696675455,0.920841103466015,0.9205195807343579,0.9204874284611922,0.9206803421001865,0.9207767989196837,0.9208732557391808,0.9188155102565752,0.9200372966368723,0.9209054080123464,0.9191048807150666,0.9198765352710436,0.9184618352517523,0.9195228602662209,0.9196514693588836,0.9205195807343579,0.9213876921098322,0.9204874284611922,0.918043855700598,0.919844382997878,0.9189119670760723,0.9181724647932609,0.9210018648318437,0.9211304739245064,0.9167256125008038,0.9191370329882322,0.9214198443829978,0.9199408398173751,0.918043855700598,12,100
0.9188798148029066,0.9149893897498553,0.9160504147643238,0.9163397852228152,0.9164040897691467,0.9157931965789982,0.915921805671661,0.916146871583821,0.9176580284226095,0.917593723876278,0.9181403125200952,0.9160504147643238,0.918043855700598,0.9162754806764838,0.9174651147836153,0.9174329625104495,0.9163076329496496,0.9153752170278439,0.9145392579255354,0.914796476110861,0.917047135232461,0.9168863738666324,0.917593723876278,0.9183975307054209,0.9171114397787924,0.9183975307054209,0.9174329625104495,0.915921805671661,0.9176901806957752,0.915921805671661,0.9171757443251238,0.9161147193106552,0.9170792875056266,0.9164683943154781,0.9167256125008038,0.9185261397980837,0.9155681306668382,0.9165326988618095,0.9160825670374896,0.9174329625104495,0.9172722011446209,0.9148929329303582,0.9185582920712494,0.9186869011639123,0.9155359783936724,0.9184618352517523,0.916597003408141,0.9164683943154781,0.9170149829592952,0.9159539579448267,0.9183010738859237,0.9162111761301523,0.9173365056909524,0.918719053437078,0.9160504147643238,0.9160504147643238,0.9163397852228152,0.9172078965982895,0.9176580284226095,0.915921805671661,0.9149893897498553,0.9175294193299466,0.9149250852035239,0.9176901806957752,0.9166613079544724,0.9182046170664266,0.9202945148221979,0.9141855829207125,0.9181081602469294,0.9181081602469294,0.9187833579834094,0.919844382997878,0.9192656420808951,0.9166934602276381,0.9164683943154781,0.916146871583821,0.9176258761494438,0.9175294193299466,0.9190405761687351,0.9158896533984953,0.9188476625297408,0.918268921612758,0.917818789788438,0.917368657964118,0.9179795511542667,0.914796476110861,0.9182367693395923,0.9165326988618095,0.917047135232461,0.9142820397402096,0.9172078965982895,13,100
0.9201016011832036,0.9180760079737638,0.9232846762266093,0.916597003408141,0.9183332261590894,0.9201016011832036,0.9178830943347694,0.9174329625104495,0.920069448910038,0.9208732557391808,0.9189762716224037,0.9181403125200952,0.9188798148029066,0.9198765352710436,0.9183975307054209,0.9198122307247122,0.9199086875442094,0.918944119349238,0.9194264034467237,0.919619317085718,0.9201337534563694,0.9191370329882322,0.9171757443251238,0.9192977943540608,0.9176580284226095,0.9165005465886438,0.9220307375731465,0.9196836216320494,0.9203266670953636,0.917368657964118,0.921066169378175,0.9197479261783809,0.918944119349238,0.9177866375152723,0.9174651147836153,0.9194907079930551,0.920069448910038,0.920165905729535,0.918043855700598,0.9176901806957752,0.9195228602662209,0.9186225966175808,0.919169185261398,0.9193620989003922,0.9201337534563694,0.9183975307054209,0.9183653784322552,0.9188798148029066,0.9204874284611922,0.918268921612758,0.9194907079930551,0.9198765352710436,0.9176580284226095,0.9178830943347694,0.9170149829592952,0.9201337534563694,0.917047135232461,0.9199729920905408,0.9191370329882322,0.918719053437078,0.9185261397980837,0.9201980580027008,0.9186869011639123,0.9204552761880265,0.9209375602855122,0.9178830943347694,0.9184296829785866,0.9193299466272266,0.9177544852421066,0.920390971641695,0.9170792875056266,0.9182046170664266,0.919394251173558,0.9184939875249181,0.9199408398173751,0.9175294193299466,0.9188798148029066,0.9192656420808951,0.9200051443637065,0.920841103466015,0.9175615716031124,0.9174329625104495,0.917818789788438,0.9195228602662209,0.9186225966175808,0.9169828306861295,0.9193620989003922,0.9188155102565752,0.9181403125200952,0.9194907079930551,0.9176580284226095,14,100
0.9206803421001865,0.919169185261398,0.9181081602469294,0.9211304739245064,0.918944119349238,0.9199408398173751,0.9186547488907466,0.9180760079737638,0.9193299466272266,0.9201980580027008,0.920616037553855,0.9197479261783809,0.9178509420616038,0.9151823033888495,0.9184296829785866,0.9204552761880265,0.920616037553855,0.9183332261590894,0.919619317085718,0.9202945148221979,0.919844382997878,0.9195871648125522,0.919169185261398,0.9199729920905408,0.9193299466272266,0.9206481898270208,0.9172400488714552,0.9180760079737638,0.9164362420423124,0.9233489807729407,0.9181081602469294,0.9170792875056266,0.919844382997878,0.9181724647932609,0.916371937495981,0.9197157739052151,0.9169828306861295,0.9223522603048036,0.9190405761687351,0.9194585557198894,0.9199086875442094,0.9201980580027008,0.919619317085718,0.919844382997878,0.9233811330461064,0.918268921612758,0.919619317085718,0.9196514693588836,0.9212590830171693,0.9191370329882322,0.9185261397980837,0.9196514693588836,0.9195550125393865,0.9216127580219922,0.9179152466079352,0.9204231239148608,0.9189119670760723,0.9195871648125522,0.9210018648318437,0.9196836216320494,0.9185582920712494,0.9195871648125522,0.9183332261590894,0.9157931965789982,0.9211947784708379,0.918268921612758,0.9228023921291235,0.918043855700598,0.920069448910038,0.9201980580027008,0.920616037553855,0.9197157739052151,0.9190727284419008,0.917818789788438,0.916597003408141,0.9154395215741753,0.9211626261976722,0.9179473988811009,0.9204231239148608,0.917818789788438,0.9197157739052151,0.9202302102758665,0.9204552761880265,0.9195871648125522,0.9183010738859237,0.9172078965982895,0.9203588193685294,0.9194585557198894,0.9190405761687351,0.9193620989003922,0.9215163012024951,15,100
0.9214198443829978,0.9209375602855122,0.9215806057488264,0.9205517330075237,0.9208089511928493,0.9202623625490323,0.921741367114655,0.9210018648318437,0.9200372966368723,0.921741367114655,0.9197800784515465,0.9192977943540608,0.9204231239148608,0.9189762716224037,0.918043855700598,0.9242813966947463,0.9202623625490323,0.9225130216706321,0.9213233875635007,0.9209054080123464,0.9221271943926436,0.9219021284804836,0.9203588193685294,0.9210983216513408,0.9206481898270208,0.9199408398173751,0.922866696675455,0.9199729920905408,0.9162433284033181,0.9213555398366664,0.920390971641695,0.9202623625490323,0.920390971641695,0.9205838852806894,0.9179152466079352,0.9204552761880265,0.919844382997878,0.9184296829785866,0.9208089511928493,0.9217735193878207,0.9212590830171693,0.9220628898463121,0.9211947784708379,0.9217092148414893,0.9182367693395923,0.9225773262169635,0.9215163012024951,0.9106809851456498,0.9202623625490323,0.9217092148414893,0.9187833579834094,0.9208089511928493,0.9176580284226095,0.9210340171050093,0.9118384669796155,0.9196514693588836,0.9189119670760723,0.915921805671661,0.9199408398173751,0.9158896533984953,0.9207446466465179,0.9200051443637065,0.919394251173558,0.9177223329689409,0.9216449102951578,0.9194264034467237,0.9208732557391808,0.9207124943733522,0.9223844125779692,0.9206803421001865,0.9183010738859237,0.918268921612758,0.920841103466015,0.9195550125393865,0.9186547488907466,0.9202945148221979,0.9177544852421066,0.9163076329496496,0.9183010738859237,0.9200051443637065,0.9192656420808951,0.9219021284804836,0.9217092148414893,0.9223522603048036,0.9203266670953636,0.918268921612758,0.9203266670953636,0.9217092148414893,0.9176580284226095,0.9192013375345637,0.919394251173558,16,100
0.917593723876278,0.9154395215741753,0.9172722011446209,0.9153752170278439,0.9156324352131696,0.9164040897691467,0.9153109124815124,0.9077872805607357,0.9142820397402096,0.9142177351938782,0.917047135232461,0.9158253488521638,0.9149250852035239,0.9172722011446209,0.9174651147836153,0.9174651147836153,0.915021542023021,0.9167577647739695,0.9170149829592952,0.9163076329496496,0.9177223329689409,0.9169185261397981,0.9163076329496496,0.9149893897498553,0.9127708829014212,0.9150536942961868,0.9182046170664266,0.9146035624718668,0.9164040897691467,0.9167577647739695,0.9141855829207125,0.9160825670374896,0.9158575011253296,0.9187512057102437,0.9173043534177866,0.9188155102565752,0.9170792875056266,0.9157610443058324,0.9160825670374896,0.9158575011253296,0.9155038261205067,0.9151823033888495,0.9171757443251238,0.9164040897691467,0.914571410198701,0.9160504147643238,0.9152144556620153,0.9134460806379011,0.9165648511349752,0.9169185261397981,0.9185582920712494,0.9147000192913639,0.9174008102372838,0.9146357147450325,0.9166613079544724,0.9183010738859237,0.9145071056523696,0.916371937495981,0.9167577647739695,0.9165648511349752,0.9172078965982895,0.9132853192720726,0.917047135232461,0.9199086875442094,0.9153752170278439,0.9146678670181981,0.913574689730564,0.9142820397402096,0.9183010738859237,0.9157610443058324,0.9177223329689409,0.9157610443058324,0.9163397852228152,0.9172078965982895,0.9175294193299466,0.9159861102179924,0.914571410198701,0.9156002829400038,0.917818789788438,0.9160825670374896,0.9163397852228152,0.9172400488714552,0.9176258761494438,0.916597003408141,0.9165648511349752,0.9160182624911581,0.9166934602276381,0.916822069320301,0.9176580284226095,0.9196836216320494,0.9150858465693524,17,100
0.9232846762266093,0.9224487171243007,0.9219021284804836,0.9194907079930551,0.9221271943926436,0.9211626261976722,0.9215806057488264,0.9215163012024951,0.9232203716802778,0.9225773262169635,0.9215163012024951,0.9206803421001865,0.9215806057488264,0.9240884830557521,0.922416564851135,0.9207124943733522,0.9211947784708379,0.9201980580027008,0.920390971641695,0.923413285319272,0.9197800784515465,0.9217092148414893,0.9241527876020834,0.9229631534949521,0.9207767989196837,0.9225773262169635,0.9204231239148608,0.9216770625683236,0.9238955694167578,0.922416564851135,0.923413285319272,0.9193620989003922,0.9233168284997749,0.920616037553855,0.9223201080316379,0.9238955694167578,0.9219985852999807,0.9233489807729407,0.920841103466015,0.9199408398173751,0.9223522603048036,0.9213233875635007,0.9210983216513408,0.9208089511928493,0.9224487171243007,0.922416564851135,0.9231239148607806,0.9198765352710436,0.923638351231432,0.9202623625490323,0.9225773262169635,0.9251816603433862,0.9206481898270208,0.9227059353096264,0.923638351231432,0.920069448910038,0.9201337534563694,0.919844382997878,0.9202623625490323,0.9235097421387692,0.9223844125779692,0.9201980580027008,0.9217735193878207,0.9186547488907466,0.9223522603048036,0.9204231239148608,0.9201980580027008,0.9225130216706321,0.9213555398366664,0.9210983216513408,0.9217735193878207,0.9228345444022893,0.9236061989582663,0.9235740466851007,0.9215163012024951,0.9224487171243007,0.922191498938975,0.9253745739823805,0.9225130216706321,0.9207446466465179,0.9185261397980837,0.9232525239534435,0.9216449102951578,0.9235418944119349,0.9236061989582663,0.9214198443829978,0.920616037553855,0.9209054080123464,0.9230596103144493,0.9215163012024951,0.9213876921098322,18,100
0.9202945148221979,0.9210340171050093,0.9184939875249181,0.919619317085718,0.9193299466272266,0.9200372966368723,0.9181403125200952,0.9199729920905408,0.9175294193299466,0.9186869011639123,0.9185582920712494,0.9197800784515465,0.919844382997878,0.9190084238955695,0.9235740466851007,0.9203588193685294,0.9194264034467237,0.9192334898077295,0.9202623625490323,0.9209697125586779,0.919394251173558,0.9196836216320494,0.9197479261783809,0.9195871648125522,0.9185582920712494,0.9214841489293293,0.9199086875442094,0.913799755642724,0.917818789788438,0.9190405761687351,0.9207124943733522,0.9200051443637065,0.9182367693395923,0.9178509420616038,0.9202302102758665,0.9208732557391808,0.9236705035045978,0.9194585557198894,0.9202302102758665,0.9214198443829978,0.9172078965982895,0.9204231239148608,0.9195228602662209,0.918268921612758,0.9192013375345637,0.9192334898077295,0.9192013375345637,0.9186225966175808,0.919619317085718,0.9204552761880265,0.9185582920712494,0.9182367693395923,0.9187833579834094,0.9207767989196837,0.9181403125200952,0.918043855700598,0.9187512057102437,0.9204552761880265,0.9187512057102437,0.918944119349238,0.9209054080123464,0.9181403125200952,0.9202302102758665,0.9199408398173751,0.9200372966368723,0.919619317085718,0.9220307375731465,0.918268921612758,0.9203588193685294,0.918268921612758,0.9181403125200952,0.9214519966561636,0.9195871648125522,0.920165905729535,0.9194907079930551,0.9177223329689409,0.9187512057102437,0.9190405761687351,0.9185904443444152,0.9192977943540608,0.9201337534563694,0.9198122307247122,0.9202623625490323,0.9199729920905408,0.9201016011832036,0.916597003408141,0.9171757443251238,0.9187833579834094,0.919169185261398,0.9194907079930551,0.9181724647932609,19,100
0.9199408398173751,0.9168863738666324,0.9189119670760723,0.9176580284226095,0.9194585557198894,0.9171435920519581,0.9190727284419008,0.9167577647739695,0.9189119670760723,0.919169185261398,0.9169828306861295,0.9192334898077295,0.920165905729535,0.9186225966175808,0.9134460806379011,0.9183653784322552,0.9196514693588836,0.9174008102372838,0.9188798148029066,0.9170792875056266,0.9170792875056266,0.917368657964118,0.9213555398366664,0.9188476625297408,0.9188476625297408,0.9183010738859237,0.9143784965597068,0.9190405761687351,0.917593723876278,0.9193620989003922,0.917818789788438,0.9183010738859237,0.9188476625297408,0.9154073693010096,0.9185904443444152,0.917368657964118,0.9151501511156839,0.918719053437078,0.9200372966368723,0.920069448910038,0.9095556555848499,0.918719053437078,0.9193299466272266,0.9190727284419008,0.9189762716224037,0.9183975307054209,0.9192977943540608,0.9175615716031124,0.9198765352710436,0.9177223329689409,0.9178509420616038,0.9200051443637065,0.9175615716031124,0.9189762716224037,0.9190405761687351,0.9219342807536492,0.9180760079737638,0.9179473988811009,0.9204874284611922,0.9171435920519581,0.9190084238955695,0.9180760079737638,0.9188476625297408,0.9191048807150666,0.9171757443251238,0.9206481898270208,0.9188155102565752,0.9171435920519581,0.9188798148029066,0.9183332261590894,0.9199086875442094,0.916822069320301,0.9171435920519581,0.9181724647932609,0.9178509420616038,0.9207124943733522,0.919619317085718,0.9178830943347694,0.9171757443251238,0.9164040897691467,0.9206803421001865,0.9167899170471352,0.9176258761494438,0.9161790238569867,0.9187833579834094,0.9194264034467237,0.918268921612758,0.9169185261397981,0.918043855700598,0.9195228602662209,0.9191370329882322,20,100
0.9206803421001865,0.9207124943733522,0.9192656420808951,0.9195228602662209,0.9192656420808951,0.9182367693395923,0.919619317085718,0.9167577647739695,0.9192656420808951,0.9198122307247122,0.9196514693588836,0.9226737830364606,0.9203588193685294,0.9198765352710436,0.920841103466015,0.9203588193685294,0.9194585557198894,0.9179152466079352,0.9187512057102437,0.9206481898270208,0.919169185261398,0.9206481898270208,0.9193620989003922,0.9185582920712494,0.9197157739052151,0.9194907079930551,0.9193299466272266,0.9199086875442094,0.9199729920905408,0.9187512057102437,0.9201337534563694,0.9197800784515465,0.9174329625104495,0.9183653784322552,0.9245707671532377,0.9180760079737638,0.9205517330075237,0.9205517330075237,0.9188155102565752,0.9215806057488264,0.9204552761880265,0.9192334898077295,0.9202302102758665,0.9208732557391808,0.9178830943347694,0.9192334898077295,0.9193620989003922,0.9196514693588836,0.9216127580219922,0.919394251173558,0.920841103466015,0.920165905729535,0.920165905729535,0.918719053437078,0.9140569738280496,0.9208732557391808,0.9197479261783809,0.9188476625297408,0.9176901806957752,0.9173365056909524,0.9217092148414893,0.9196836216320494,0.9190727284419008,0.9168863738666324,0.9185582920712494,0.9182367693395923,0.9190084238955695,0.9202302102758665,0.9204552761880265,0.9177544852421066,0.9202623625490323,0.9197800784515465,0.924538614880072,0.9197157739052151,0.9185261397980837,0.9196836216320494,0.9206481898270208,0.9202945148221979,0.9195550125393865,0.919394251173558,0.9202302102758665,0.9166291556813067,0.9207446466465179,0.9209375602855122,0.9233168284997749,0.920165905729535,0.9184939875249181,0.9188155102565752,0.920390971641695,0.9203266670953636,0.9216770625683236,21,100
0.9198122307247122,0.9185582920712494,0.9188155102565752,0.9192977943540608,0.9169828306861295,0.9151501511156839,0.9174329625104495,0.9206481898270208,0.9186869011639123,0.9174329625104495,0.9168863738666324,0.917818789788438,0.9188476625297408,0.9171435920519581,0.9173365056909524,0.9179795511542667,0.9182367693395923,0.9175294193299466,0.920165905729535,0.917047135232461,0.9197800784515465,0.9172400488714552,0.9152787602083468,0.9177544852421066,0.9169506784129638,0.9172722011446209,0.9194585557198894,0.9181081602469294,0.9183332261590894,0.9192013375345637,0.9175615716031124,0.9174329625104495,0.917818789788438,0.9205195807343579,0.9199408398173751,0.9209697125586779,0.9168863738666324,0.9185904443444152,0.9194264034467237,0.9194907079930551,0.9179795511542667,0.9151823033888495,0.9191048807150666,0.9210340171050093,0.918268921612758,0.9164040897691467,0.919394251173558,0.9179152466079352,0.9181403125200952,0.9176580284226095,0.919394251173558,0.9190405761687351,0.917047135232461,0.9179473988811009,0.9184296829785866,0.9176580284226095,0.919619317085718,0.9164040897691467,0.918719053437078,0.9176901806957752,0.9183975307054209,0.9181081602469294,0.9191370329882322,0.9172078965982895,0.9178830943347694,0.9183975307054209,0.9183975307054209,0.9191048807150666,0.9199086875442094,0.9177866375152723,0.9205195807343579,0.9172722011446209,0.9186547488907466,0.9183653784322552,0.9176258761494438,0.9181081602469294,0.9174972670567809,0.9171757443251238,0.9188476625297408,0.918944119349238,0.9196514693588836,0.9192977943540608,0.919619317085718,0.9190084238955695,0.9191048807150666,0.9183332261590894,0.9172078965982895,0.9158896533984953,0.9172400488714552,0.9169506784129638,0.9193620989003922,22,100
0.9229310012217864,0.9225130216706321,0.920841103466015,0.9204874284611922,0.9212269307440036,0.9233811330461064,0.9251816603433862,0.9226094784901292,0.922641630763295,0.9203588193685294,0.9208732557391808,0.9213555398366664,0.9227380875827921,0.9219985852999807,0.9202945148221979,0.9209054080123464,0.921066169378175,0.9229310012217864,0.9227702398559579,0.9219985852999807,0.9204231239148608,0.9221271943926436,0.9225773262169635,0.9207446466465179,0.9202945148221979,0.9230917625876149,0.9210018648318437,0.9224487171243007,0.9200051443637065,0.9226737830364606,0.9220950421194778,0.9183975307054209,0.9207767989196837,0.9218056716609865,0.9217735193878207,0.9236705035045978,0.9244743103337406,0.922191498938975,0.9214841489293293,0.9216127580219922,0.9194585557198894,0.9233168284997749,0.9202302102758665,0.9195871648125522,0.9230274580412835,0.9217735193878207,0.912449360169764,0.9222879557584721,0.9230274580412835,0.9231560671339464,0.9216449102951578,0.9217735193878207,0.9210340171050093,0.9228988489486206,0.9220628898463121,0.9207446466465179,0.9226737830364606,0.9247958330653977,0.9228345444022893,0.9223522603048036,0.9237348080509292,0.9209054080123464,0.9232203716802778,0.9218378239341521,0.9220307375731465,0.920390971641695,0.9211947784708379,0.9224808693974664,0.9236061989582663,0.9199408398173751,0.9220307375731465,0.9204552761880265,0.9211304739245064,0.9222558034853064,0.9209697125586779,0.9202623625490323,0.9221271943926436,0.9216127580219922,0.9202302102758665,0.925438878528712,0.918043855700598,0.9224487171243007,0.921741367114655,0.9230274580412835,0.9228345444022893,0.9201337534563694,0.9209375602855122,0.9229310012217864,0.9199729920905408,0.9214198443829978,0.9206803421001865,23,100
0.9221271943926436,0.9204552761880265,0.9201980580027008,0.920841103466015,0.9204231239148608,0.9217735193878207,0.9218699762073178,0.9206481898270208,0.9215484534756607,0.9191048807150666,0.9196514693588836,0.9225773262169635,0.9207446466465179,0.9212590830171693,0.9216770625683236,0.9219985852999807,0.9212590830171693,0.9200051443637065,0.9206803421001865,0.9207446466465179,0.9199729920905408,0.919619317085718,0.9192656420808951,0.9223201080316379,0.9227380875827921,0.9098450260433413,0.9215484534756607,0.9199086875442094,0.9214841489293293,0.9203588193685294,0.9210983216513408,0.9214841489293293,0.9211304739245064,0.9225773262169635,0.9219985852999807,0.9205838852806894,0.9219342807536492,0.9218378239341521,0.9215806057488264,0.919844382997878,0.9213555398366664,0.9243135489679121,0.9221271943926436,0.920616037553855,0.9216127580219922,0.9216449102951578,0.9225773262169635,0.9220307375731465,0.9213555398366664,0.9202623625490323,0.9198122307247122,0.9216770625683236,0.9181081602469294,0.9208732557391808,0.9190084238955695,0.9204874284611922,0.9209375602855122,0.9219985852999807,0.9217735193878207,0.9246029194264035,0.9144106488328725,0.9196836216320494,0.9223522603048036,0.9241849398752492,0.9197800784515465,0.9210983216513408,0.9214519966561636,0.9193620989003922,0.9196836216320494,0.9203588193685294,0.9212912352903351,0.9215806057488264,0.9193299466272266,0.9212912352903351,0.9200051443637065,0.9195550125393865,0.9202623625490323,0.9212590830171693,0.9219021284804836,0.9204231239148608,0.9169828306861295,0.9222879557584721,0.9215806057488264,0.9208732557391808,0.9202302102758665,0.9205195807343579,0.9217735193878207,0.9184939875249181,0.9227702398559579,0.9205517330075237,0.9208089511928493,24,100
0.918719053437078,0.9172722011446209,0.9164040897691467,0.915921805671661,0.916822069320301,0.9182046170664266,0.9197800784515465,0.9185261397980837,0.9183975307054209,0.9158575011253296,0.9171757443251238,0.9188155102565752,0.9199086875442094,0.9179473988811009,0.9162754806764838,0.9174651147836153,0.9185261397980837,0.9181081602469294,0.9169828306861295,0.9169185261397981,0.9178509420616038,0.9172400488714552,0.9181081602469294,0.9178830943347694,0.9169506784129638,0.9177866375152723,0.917593723876278,0.920165905729535,0.9181724647932609,0.917593723876278,0.9167899170471352,0.9169506784129638,0.9162754806764838,0.919169185261398,0.9181081602469294,0.9186225966175808,0.9177544852421066,0.9185904443444152,0.9171435920519581,0.9112918783357984,0.9153109124815124,0.917047135232461,0.9222879557584721,0.9149250852035239,0.9175615716031124,0.9160825670374896,0.9173043534177866,0.9153430647546782,0.9176580284226095,0.9162111761301523,0.9185904443444152,0.9174329625104495,0.9187833579834094,0.9190727284419008,0.9167899170471352,0.9184296829785866,0.9152787602083468,0.917593723876278,0.9205195807343579,0.9157288920326667,0.9169828306861295,0.9167256125008038,0.9159539579448267,0.9165326988618095,0.9153752170278439,0.9151823033888495,0.916597003408141,0.9186225966175808,0.9171757443251238,0.9179473988811009,0.9167899170471352,0.9191048807150666,0.9155359783936724,0.9158253488521638,0.9184296829785866,0.9191370329882322,0.9183653784322552,0.9176580284226095,0.9177544852421066,0.9165326988618095,0.9154395215741753,0.9181081602469294,0.9168542215934666,0.9188155102565752,0.9159539579448267,0.9155681306668382,0.916822069320301,0.9190084238955695,0.9181724647932609,0.9168863738666324,0.918043855700598,25,100
0.9217092148414893,0.9200051443637065,0.9200372966368723,0.920841103466015,0.9211947784708379,0.9219021284804836,0.9200372966368723,0.9217735193878207,0.920616037553855,0.9200051443637065,0.9190727284419008,0.9240241785094206,0.9202623625490323,0.9216770625683236,0.9207446466465179,0.9202623625490323,0.9211626261976722,0.9199408398173751,0.9222236512121407,0.9215484534756607,0.9196836216320494,0.9215484534756607,0.9198122307247122,0.9203588193685294,0.9183010738859237,0.9110989646968041,0.919844382997878,0.9208089511928493,0.9195228602662209,0.9195550125393865,0.920616037553855,0.9205517330075237,0.918719053437078,0.9195871648125522,0.9206481898270208,0.9210983216513408,0.9199729920905408,0.9189119670760723,0.9225773262169635,0.9221271943926436,0.9205517330075237,0.9204552761880265,0.9200051443637065,0.9212590830171693,0.9184939875249181,0.9125458169892612,0.9194264034467237,0.9199729920905408,0.9211947784708379,0.9194585557198894,0.9209697125586779,0.9216127580219922,0.9211626261976722,0.9193620989003922,0.9213876921098322,0.920616037553855,0.9206481898270208,0.9210340171050093,0.9218378239341521,0.9213876921098322,0.9211626261976722,0.9222236512121407,0.9198765352710436,0.9212269307440036,0.9193299466272266,0.9220307375731465,0.918944119349238,0.9193620989003922,0.9222236512121407,0.917818789788438,0.9192334898077295,0.9213233875635007,0.9191048807150666,0.9212912352903351,0.9193620989003922,0.9217735193878207,0.921966433026815,0.9201337534563694,0.9172400488714552,0.9235418944119349,0.9210340171050093,0.9218378239341521,0.9189762716224037,0.9173365056909524,0.9205195807343579,0.9203266670953636,0.9202302102758665,0.9216449102951578,0.9205517330075237,0.9192013375345637,0.9199729920905408,26,100
